Disk transfers per second his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 17:08:04,7.5,0.0,0.0,7.5,0.4,42.3,0.4,45.2,0.4,45.7,0.4,42.3,45.2,0.4,0.4,45.2,45.7,0.4,42.3,42.3,0.4,0.4,0.4,45.2,0.4,45.7,45.7,0.4,13.6,0.0,45.7,0.4,0.4,0.4,42.3,45.2,45.7,0.4,0.4,42.3,45.2,0.4,0.4,42.3,45.2,0.4,42.3,45.1,45.7,0.4,0.4,45.7,0.4,0.4,3.1,338.7,361.2,3.0,3.0,365.6,42.1,42.1,42.1,42.1,336.6,42.1,42.1,42.1,42.1,47.7,47.7,47.7,47.8,382.0,47.7,47.7,47.7,47.8,61.5,61.5,61.5,61.5,492.1,61.5,61.5,61.5,61.5
2025-01-20 17:08:34,13.1,0.0,0.0,13.1,0.4,58.1,0.4,57.5,0.4,64.0,0.4,58.1,57.5,0.4,0.4,57.5,64.0,0.4,58.1,58.1,0.4,0.4,0.4,57.5,0.4,64.0,64.0,0.4,18.8,0.0,64.0,0.4,0.4,0.4,58.1,57.5,64.0,0.4,0.4,58.1,57.5,0.4,0.4,58.1,57.5,0.4,58.1,57.5,64.0,0.4,0.4,64.0,0.4,0.4,3.1,465.0,459.9,3.0,3.0,512.0,58.0,58.1,58.0,58.0,464.4,58.0,58.1,58.0,58.0,65.4,65.4,65.4,65.4,523.5,65.4,65.4,65.4,65.4,73.2,73.2,73.2,73.2,585.6,73.2,73.2,73.2,73.2
2025-01-20 17:09:04,8.4,0.0,0.0,8.4,0.4,40.6,0.4,39.5,0.4,47.9,0.4,40.6,39.5,0.4,0.4,39.5,47.9,0.4,40.6,40.6,0.4,0.4,0.4,39.5,0.4,47.9,47.9,0.4,14.8,0.0,47.9,0.4,0.4,0.4,40.6,39.5,47.9,0.4,0.4,40.6,39.5,0.4,0.4,40.6,39.5,0.4,40.6,39.5,47.9,0.4,0.4,47.9,0.4,0.4,3.0,324.7,316.2,3.1,3.0,383.5,40.4,40.3,40.4,40.4,323.0,40.4,40.4,40.4,40.4,47.8,47.8,47.8,47.7,382.1,47.8,47.8,47.7,47.7,52.5,52.5,52.5,52.5,420.2,52.5,52.5,52.5,52.5
2025-01-20 17:09:34,10.2,0.0,0.0,10.2,0.4,40.9,0.4,42.3,0.4,45.6,0.4,41.0,42.3,0.4,0.4,42.3,45.6,0.4,40.9,41.0,0.4,0.4,0.4,42.3,0.4,45.6,45.6,0.4,15.4,0.0,45.6,0.4,0.4,0.4,40.9,42.2,45.6,0.4,0.4,40.9,42.3,0.4,0.4,41.0,42.3,0.4,40.9,42.3,45.6,0.4,0.4,45.6,0.4,0.4,3.0,327.7,338.2,3.1,3.0,364.7,41.2,41.2,41.2,41.2,329.8,41.2,41.2,41.2,41.2,48.9,48.9,48.9,48.9,391.2,48.9,48.9,48.9,48.9,52.1,52.0,52.1,52.1,416.5,52.0,52.1,52.1,52.1
2025-01-20 17:10:04,8.4,0.0,0.0,8.4,0.4,41.3,0.4,41.2,0.4,45.9,0.4,41.3,41.2,0.4,0.4,41.2,45.9,0.4,41.3,41.3,0.4,0.4,0.4,41.2,0.4,45.9,45.9,0.4,15.8,0.0,45.9,0.4,0.4,0.4,41.3,41.2,45.9,0.4,0.4,41.3,41.2,0.4,0.4,41.3,41.2,0.4,41.3,41.2,45.9,0.4,0.4,45.9,0.4,0.4,3.0,330.5,329.9,3.1,3.0,367.1,41.8,41.8,41.8,41.8,334.4,41.8,41.8,41.8,41.8,47.6,47.7,47.6,47.6,381.2,47.7,47.6,47.6,47.6,53.8,53.8,53.8,53.8,430.3,53.8,53.8,53.8,53.8
2025-01-20 17:10:34,14.9,0.0,0.0,14.9,0.4,42.4,0.4,41.0,0.5,52.0,0.4,42.4,41.0,0.4,0.5,41.0,51.9,0.5,42.4,42.4,0.5,0.4,0.4,41.0,0.4,51.9,52.0,0.4,21.1,0.0,52.0,0.5,0.4,0.4,42.4,41.0,52.0,0.5,0.5,42.4,41.0,0.4,0.4,42.4,41.0,0.5,42.4,41.1,51.9,0.4,0.4,52.0,0.4,0.4,4.1,339.1,328.4,3.2,3.0,415.8,42.6,42.6,42.5,42.5,340.5,42.6,42.6,42.5,42.5,44.1,44.1,44.1,44.1,353.2,44.1,44.1,44.1,44.1,53.7,53.7,53.7,53.7,429.8,53.7,53.7,53.7,53.7
2025-01-20 17:11:04,6.1,0.0,0.0,6.1,0.5,58.5,0.5,50.9,0.4,45.0,0.5,58.5,50.9,0.5,0.4,51.0,45.0,0.4,58.6,58.6,0.4,0.5,0.5,50.9,0.5,45.0,45.0,0.5,12.6,0.0,45.0,0.4,0.5,0.5,58.6,50.9,45.0,0.4,0.4,58.5,50.9,0.5,0.5,58.5,50.9,0.4,58.6,50.9,45.0,0.5,0.5,45.0,0.5,0.5,3.0,468.4,407.6,4.2,4.1,360.1,48.2,48.2,48.2,48.2,385.5,48.2,48.2,48.2,48.2,48.3,48.3,48.3,48.3,386.3,48.3,48.3,48.3,48.3,54.5,54.5,54.4,54.5,435.8,54.5,54.5,54.5,54.4
2025-01-20 17:11:33,13.9,0.0,0.0,13.9,0.4,41.5,0.4,40.3,0.4,45.2,0.4,41.5,40.3,0.4,0.4,40.3,45.2,0.3,41.5,41.5,0.4,0.4,0.4,40.3,0.4,45.2,45.2,0.4,19.4,0.0,45.2,0.4,0.4,0.4,41.5,40.3,45.2,0.4,0.4,41.5,40.3,0.4,0.4,41.5,40.3,0.4,41.5,40.3,45.2,0.4,0.4,45.2,0.4,0.3,3.0,331.8,322.1,3.1,3.0,361.5,41.4,41.4,41.4,41.4,331.1,41.4,41.4,41.4,41.4,47.5,47.5,47.5,47.5,380.3,47.5,47.6,47.5,47.5,53.9,53.9,53.9,53.8,430.9,53.9,53.9,53.9,53.9
2025-01-20 17:12:03,14.9,0.0,0.0,14.9,0.4,38.9,0.4,37.7,0.4,44.9,0.4,38.9,37.7,0.4,0.4,37.7,44.8,0.4,38.9,38.9,0.4,0.4,0.4,37.7,0.4,44.8,44.9,0.4,25.0,0.0,44.8,0.4,0.4,0.4,38.9,37.7,44.9,0.4,0.4,38.9,37.7,0.4,0.4,38.9,37.7,0.4,38.9,37.7,44.9,0.4,0.4,44.9,0.4,0.4,3.0,311.4,301.6,3.1,3.0,359.0,38.9,38.9,38.9,38.9,311.1,38.9,38.9,38.9,38.9,47.2,47.2,47.2,47.2,377.7,47.2,47.2,47.2,47.2,54.7,54.7,54.7,54.7,437.8,54.7,54.7,54.7,54.7
2025-01-20 17:12:33,14.6,0.0,0.0,14.6,0.4,59.5,0.4,58.7,0.4,62.6,0.4,59.5,58.7,0.4,0.4,58.7,62.6,0.4,59.5,59.5,0.4,0.4,0.4,58.6,0.4,62.6,62.6,0.4,20.8,0.0,62.6,0.4,0.4,0.4,59.5,58.7,62.6,0.4,0.4,59.5,58.7,0.4,0.4,59.5,58.7,0.4,59.5,58.7,62.6,0.4,0.4,62.6,0.4,0.4,3.0,476.1,469.4,3.1,3.0,500.9,58.2,58.2,58.2,58.2,465.6,58.2,58.2,58.2,58.2,63.4,63.4,63.4,63.4,507.4,63.4,63.4,63.4,63.4,71.9,71.9,71.9,71.9,575.1,71.9,71.9,71.9,71.9
2025-01-20 17:13:03,7.2,0.0,0.0,7.2,0.4,42.9,0.4,42.8,0.4,46.4,0.4,42.9,42.7,0.4,0.4,42.8,46.3,0.4,42.9,42.9,0.4,0.4,0.4,42.8,0.4,46.4,46.4,0.4,12.7,0.0,46.3,0.4,0.4,0.4,42.9,42.8,46.4,0.4,0.4,42.9,42.7,0.4,0.4,42.9,42.7,0.4,42.9,42.8,46.3,0.4,0.4,46.4,0.4,0.4,3.0,343.1,342.1,3.1,3.0,370.8,41.3,41.3,41.3,41.3,330.7,41.3,41.3,41.3,41.3,46.6,46.6,46.6,46.6,373.2,46.6,46.7,46.6,46.6,55.0,55.0,54.9,54.9,439.6,55.0,54.9,54.9,54.9
2025-01-20 17:13:33,13.0,0.0,0.0,13.0,0.4,43.5,0.4,42.7,0.4,47.2,0.4,43.4,42.7,0.4,0.4,42.7,47.2,0.4,43.4,43.4,0.4,0.4,0.4,42.7,0.4,47.2,47.2,0.4,18.6,0.0,47.2,0.4,0.4,0.4,43.4,42.7,47.2,0.4,0.4,43.4,42.7,0.4,0.4,43.4,42.7,0.4,43.4,42.7,47.2,0.4,0.4,47.2,0.4,0.4,3.0,347.6,341.7,3.0,3.1,377.8,42.5,42.5,42.5,42.5,339.9,42.5,42.5,42.5,42.5,47.3,47.3,47.3,47.3,378.4,47.3,47.3,47.3,47.3,56.0,56.0,56.0,56.0,447.8,56.0,56.0,56.0,56.0
2025-01-20 17:14:03,2.2,0.0,0.0,2.2,0.4,39.9,0.4,38.5,0.4,47.0,0.4,39.9,38.4,0.4,0.4,38.5,47.0,0.4,39.9,39.9,0.4,0.4,0.4,38.4,0.4,47.0,47.0,0.4,7.0,0.0,47.0,0.4,0.4,0.4,39.9,38.4,47.0,0.4,0.4,39.9,38.4,0.4,0.4,39.9,38.4,0.4,39.9,38.4,47.0,0.4,0.4,47.0,0.4,0.4,3.0,319.2,307.6,3.0,3.1,375.9,43.0,43.1,43.1,43.0,344.5,43.0,43.0,43.1,43.1,46.2,46.2,46.2,46.2,369.5,46.2,46.2,46.2,46.2,53.8,53.8,53.9,53.9,430.9,53.8,53.9,53.9,53.8
2025-01-20 17:14:33,14.5,0.0,0.0,14.5,0.4,41.8,0.4,37.7,0.4,43.4,0.4,41.8,37.8,0.4,0.4,37.8,43.4,0.4,41.8,41.8,0.4,0.4,0.4,37.8,0.4,43.5,43.5,0.4,20.9,0.0,43.4,0.4,0.4,0.4,41.8,37.8,43.5,0.4,0.4,41.8,37.8,0.4,0.4,41.8,37.8,0.4,41.8,37.8,43.4,0.4,0.4,43.5,0.4,0.4,3.0,334.2,302.2,3.0,3.1,347.6,41.1,41.1,41.1,41.1,329.2,41.1,41.1,41.1,41.1,44.9,44.9,45.0,44.9,359.6,44.9,44.9,45.0,44.9,53.4,53.3,53.3,53.3,426.8,53.3,53.3,53.3,53.4
2025-01-20 17:15:03,7.8,0.0,0.0,7.8,0.4,49.1,0.4,47.2,0.4,49.6,0.4,49.1,47.2,0.4,0.4,47.2,49.6,0.4,49.1,49.1,0.4,0.4,0.4,47.2,0.4,49.6,49.6,0.4,13.8,0.0,49.6,0.4,0.4,0.4,49.1,47.2,49.6,0.4,0.4,49.1,47.2,0.4,0.4,49.1,47.2,0.4,49.1,47.2,49.6,0.4,0.4,49.6,0.4,0.4,3.0,393.1,377.8,3.0,3.1,397.0,48.1,48.1,48.1,48.1,384.9,48.1,48.1,48.1,48.1,51.4,51.4,51.4,51.4,411.2,51.4,51.4,51.4,51.4,61.9,61.9,61.9,61.9,495.0,61.9,61.9,61.9,61.9
2025-01-20 17:15:33,14.3,0.0,0.0,14.3,0.4,51.6,0.4,51.7,0.4,56.1,0.4,51.6,51.7,0.4,0.4,51.7,56.1,0.4,51.6,51.6,0.4,0.4,0.4,51.7,0.4,56.1,56.1,0.4,20.2,0.0,56.1,0.4,0.4,0.4,51.6,51.7,56.1,0.4,0.4,51.6,51.7,0.4,0.4,51.6,51.7,0.4,51.6,51.7,56.1,0.4,0.4,56.1,0.4,0.4,3.1,412.7,413.5,3.0,3.0,448.9,51.6,51.6,51.6,51.6,412.9,51.6,51.6,51.6,51.6,57.7,57.7,57.7,57.7,461.8,57.7,57.7,57.7,57.7,66.3,66.3,66.3,66.3,530.6,66.3,66.3,66.3,66.3
2025-01-20 17:16:03,9.4,0.0,0.0,9.4,0.5,42.3,0.5,56.2,0.5,46.6,0.5,42.3,56.2,0.5,0.5,56.2,46.6,0.5,42.3,42.3,0.5,0.5,0.5,56.2,0.5,46.6,46.6,0.5,17.5,0.0,46.6,0.5,0.5,0.5,42.3,56.2,46.6,0.5,0.5,42.3,56.2,0.5,0.5,42.3,56.2,0.5,42.3,56.2,46.6,0.5,0.5,46.6,0.5,0.5,4.2,338.7,449.5,4.2,4.1,372.7,43.4,43.4,43.4,43.4,347.4,43.4,43.4,43.4,43.4,63.9,63.9,63.9,63.9,511.5,63.9,63.9,63.9,63.9,56.7,56.7,56.7,56.7,453.4,56.7,56.7,56.7,56.7
2025-01-20 17:16:33,15.7,0.0,0.0,15.7,0.4,38.3,0.4,36.9,0.4,40.9,0.4,38.3,36.9,0.4,0.4,36.9,40.9,0.4,38.4,38.3,0.4,0.4,0.4,36.9,0.4,40.9,40.9,0.4,21.3,0.0,40.9,0.4,0.4,0.4,38.3,36.9,40.9,0.4,0.4,38.3,36.9,0.4,0.4,38.3,36.9,0.4,38.4,36.9,40.9,0.4,0.4,40.9,0.4,0.4,3.1,306.9,295.4,3.1,3.1,327.5,41.1,41.1,41.1,41.1,328.8,41.1,41.1,41.1,41.1,41.8,41.8,41.8,41.8,334.6,41.8,41.8,41.8,41.8,53.5,53.5,53.5,53.5,427.8,53.5,53.5,53.4,53.5
2025-01-20 17:17:03,14.8,0.0,0.0,14.8,0.4,41.5,0.4,40.1,0.4,49.4,0.4,41.5,40.0,0.4,0.4,40.1,49.5,0.4,41.5,41.5,0.4,0.4,0.4,40.0,0.4,49.4,49.4,0.4,24.0,0.0,49.4,0.4,0.4,0.4,41.5,40.1,49.4,0.4,0.4,41.5,40.0,0.4,0.4,41.5,40.0,0.4,41.5,40.0,49.4,0.4,0.4,49.4,0.4,0.4,3.0,332.1,320.5,3.1,3.0,395.4,42.4,42.4,42.4,42.4,339.5,42.4,42.4,42.4,42.4,45.4,45.4,45.4,45.4,363.2,45.4,45.4,45.4,45.4,53.7,53.7,53.7,53.7,429.9,53.7,53.7,53.7,53.7
2025-01-20 17:17:33,9.5,0.0,0.0,9.5,0.4,44.5,0.4,42.8,0.4,47.7,0.4,44.5,42.8,0.4,0.4,42.8,47.6,0.4,44.6,44.6,0.4,0.4,0.4,42.8,0.4,47.7,47.7,0.4,15.2,0.0,47.6,0.4,0.4,0.4,44.5,42.8,47.7,0.4,0.4,44.5,42.9,0.4,0.4,44.5,42.8,0.4,44.5,42.8,47.7,0.4,0.4,47.7,0.4,0.4,3.0,356.4,342.8,3.1,3.0,381.3,41.6,41.6,41.6,41.6,332.8,41.6,41.6,41.6,41.6,46.5,46.5,46.5,46.5,372.1,46.5,46.5,46.5,46.5,52.7,52.7,52.7,52.7,421.8,52.7,52.7,52.7,52.7
2025-01-20 17:18:03,6.7,0.0,0.0,6.7,0.4,45.1,0.4,41.6,0.4,44.2,0.4,45.1,41.6,0.4,0.4,41.6,44.3,0.4,45.1,45.1,0.4,0.4,0.4,41.6,0.4,44.3,44.2,0.4,13.3,0.0,44.3,0.4,0.4,0.4,45.1,41.6,44.3,0.4,0.4,45.1,41.6,0.4,0.4,45.1,41.6,0.4,45.1,41.6,44.2,0.4,0.4,44.2,0.4,0.4,3.0,361.2,333.0,3.1,3.0,354.1,44.0,44.0,44.0,44.0,352.4,44.0,44.0,44.0,44.1,45.7,45.7,45.7,45.7,365.7,45.7,45.7,45.7,45.7,54.5,54.5,54.5,54.5,435.9,54.5,54.5,54.5,54.5
2025-01-20 17:18:33,14.0,0.0,0.0,14.0,0.4,42.8,0.4,39.8,0.4,43.9,0.4,42.8,39.8,0.4,0.4,39.8,43.8,0.4,42.8,42.8,0.4,0.4,0.4,39.8,0.4,43.8,43.9,0.4,20.0,0.0,43.8,0.4,0.4,0.4,42.8,39.8,43.8,0.4,0.4,42.8,39.8,0.4,0.4,42.8,39.8,0.4,42.8,39.8,43.9,0.4,0.4,43.9,0.4,0.4,3.0,342.5,318.7,3.1,3.0,350.9,43.4,43.4,43.4,43.4,347.5,43.4,43.4,43.4,43.4,46.6,46.6,46.6,46.6,372.6,46.6,46.6,46.6,46.6,55.9,55.9,55.9,55.9,447.3,55.9,55.9,55.9,55.9
2025-01-20 17:19:03,7.1,0.0,0.0,7.1,0.4,40.8,0.4,39.3,0.4,44.0,0.4,40.8,39.4,0.4,0.4,39.3,44.0,0.4,40.8,40.8,0.4,0.4,0.4,39.3,0.4,44.0,44.0,0.4,13.4,0.0,44.0,0.4,0.4,0.4,40.8,39.3,44.0,0.4,0.4,40.8,39.4,0.4,0.4,40.8,39.3,0.4,40.8,39.3,44.0,0.4,0.4,44.0,0.4,0.4,3.1,326.5,314.9,3.1,3.0,351.8,41.2,41.2,41.2,41.2,329.6,41.2,41.2,41.2,41.2,48.5,48.5,48.5,48.5,388.4,48.5,48.5,48.5,48.5,58.0,58.0,57.9,58.0,463.7,58.0,57.9,57.9,57.9
2025-01-20 17:19:33,12.4,0.0,0.0,12.4,0.4,39.6,0.4,38.8,0.4,42.7,0.4,39.7,38.7,0.4,0.4,38.8,42.8,0.4,39.6,39.6,0.4,0.4,0.4,38.8,0.4,42.7,42.7,0.4,18.0,0.0,42.8,0.4,0.4,0.4,39.7,38.8,42.8,0.4,0.4,39.7,38.8,0.4,0.4,39.7,38.8,0.4,39.7,38.8,42.7,0.4,0.4,42.7,0.4,0.4,3.0,317.5,310.2,3.1,3.0,342.1,40.0,40.0,40.0,40.0,319.9,40.0,40.0,40.0,40.0,48.0,48.0,47.9,47.9,383.7,48.0,48.0,47.9,47.9,58.0,58.0,58.1,58.1,464.5,58.0,58.1,58.1,58.1
2025-01-20 17:20:03,8.3,0.0,0.0,8.3,0.4,41.1,0.4,39.8,0.4,44.5,0.4,41.1,39.8,0.4,0.4,39.8,44.5,0.4,41.1,41.1,0.4,0.4,0.4,39.8,0.4,44.5,44.5,0.4,14.9,0.0,44.5,0.4,0.4,0.4,41.0,39.8,44.5,0.4,0.4,41.1,39.8,0.4,0.4,41.1,39.8,0.4,41.0,39.8,44.5,0.4,0.4,44.5,0.4,0.4,3.0,328.4,318.9,3.1,3.0,355.9,41.4,41.5,41.4,41.4,331.6,41.4,41.5,41.4,41.4,48.0,47.9,48.0,48.0,383.7,47.9,47.9,48.0,48.0,59.4,59.4,59.4,59.4,475.4,59.4,59.4,59.4,59.4
2025-01-20 17:20:33,12.9,0.0,0.0,12.9,0.4,51.3,0.4,50.6,0.4,52.5,0.4,51.3,50.6,0.4,0.4,50.6,52.4,0.4,51.3,51.3,0.4,0.4,0.4,50.6,0.4,52.4,52.5,0.4,19.7,0.0,52.4,0.4,0.4,0.4,51.3,50.6,52.4,0.4,0.4,51.3,50.6,0.4,0.4,51.3,50.6,0.4,51.3,50.6,52.5,0.4,0.4,52.5,0.4,0.4,3.0,410.4,404.8,3.1,3.0,419.7,49.7,49.7,49.7,49.7,397.6,49.7,49.7,49.7,49.7,54.6,54.7,54.6,54.6,437.2,54.7,54.6,54.6,54.6,64.5,64.4,64.5,64.5,515.7,64.4,64.5,64.5,64.5
2025-01-20 17:21:03,3.4,0.0,0.0,3.4,0.5,69.4,0.5,68.2,0.5,70.1,0.5,69.4,68.2,0.5,0.5,68.1,70.1,0.5,69.4,69.4,0.5,0.5,0.5,68.2,0.5,70.1,70.1,0.5,10.1,0.0,70.1,0.5,0.5,0.5,69.4,68.1,70.1,0.5,0.5,69.4,68.2,0.5,0.5,69.4,68.2,0.5,69.4,68.2,70.1,0.5,0.5,70.1,0.5,0.5,4.1,555.1,545.3,4.1,4.2,560.6,65.7,65.8,65.8,65.8,526.2,65.8,65.7,65.8,65.8,71.7,71.7,71.7,71.7,573.7,71.7,71.7,71.7,71.7,79.4,79.4,79.4,79.4,635.5,79.5,79.4,79.4,79.4
2025-01-20 17:21:33,13.9,0.0,0.0,13.9,0.4,51.4,0.4,50.7,0.4,57.2,0.4,51.4,50.7,0.4,0.4,50.7,57.2,0.4,51.4,51.4,0.4,0.4,0.4,50.7,0.4,57.2,57.2,0.4,20.0,0.0,57.2,0.4,0.4,0.4,51.4,50.7,57.2,0.4,0.4,51.4,50.7,0.4,0.4,51.4,50.7,0.4,51.4,50.7,57.2,0.4,0.4,57.2,0.4,0.4,3.0,411.4,405.4,3.0,3.1,457.4,54.6,54.6,54.5,54.5,436.5,54.5,54.6,54.6,54.5,56.0,56.0,56.0,56.0,448.2,56.0,56.0,56.0,56.0,63.3,63.3,63.3,63.3,506.2,63.3,63.3,63.3,63.3
2025-01-20 17:22:03,14.3,0.0,0.0,14.3,0.4,42.1,0.4,40.4,0.4,45.6,0.4,42.1,40.4,0.4,0.4,40.4,45.6,0.4,42.1,42.1,0.4,0.4,0.4,40.4,0.4,45.6,45.6,0.4,22.7,0.0,45.6,0.4,0.4,0.4,42.1,40.4,45.6,0.4,0.4,42.1,40.4,0.4,0.4,42.1,40.4,0.4,42.1,40.4,45.6,0.4,0.4,45.6,0.4,0.4,3.0,337.2,323.5,3.0,3.1,364.9,44.2,44.2,44.2,44.2,353.9,44.2,44.2,44.2,44.2,46.4,46.4,46.4,46.4,371.3,46.4,46.4,46.4,46.4,55.3,55.3,55.3,55.3,442.5,55.3,55.3,55.3,55.3
2025-01-20 17:22:33,14.3,0.0,0.0,14.3,0.4,44.0,0.4,39.6,0.4,43.2,0.4,44.0,39.6,0.4,0.4,39.6,43.2,0.4,44.0,44.0,0.4,0.4,0.4,39.6,0.4,43.2,43.2,0.4,20.7,0.0,43.2,0.4,0.4,0.4,44.0,39.6,43.2,0.4,0.4,44.0,39.6,0.4,0.4,44.0,39.6,0.4,44.0,39.6,43.2,0.4,0.4,43.2,0.4,0.4,3.0,352.1,317.0,3.0,3.1,345.6,43.3,43.3,43.3,43.3,346.5,43.3,43.3,43.3,43.3,44.9,44.9,44.9,44.9,359.4,44.9,44.9,44.9,44.9,52.7,52.7,52.7,52.7,421.8,52.7,52.7,52.7,52.7
2025-01-20 17:23:03,7.1,0.0,0.0,7.1,0.4,42.1,0.4,38.7,0.4,42.3,0.4,42.1,38.7,0.4,0.4,38.7,42.3,0.4,42.1,42.1,0.4,0.4,0.4,38.7,0.4,42.3,42.3,0.4,12.6,0.0,42.3,0.4,0.4,0.4,42.1,38.7,42.3,0.4,0.4,42.1,38.7,0.4,0.4,42.1,38.7,0.4,42.1,38.7,42.3,0.4,0.4,42.3,0.4,0.4,3.0,336.9,310.0,3.0,3.1,338.7,41.1,41.1,41.1,41.1,328.7,41.1,41.1,41.1,41.1,44.2,44.1,44.1,44.2,353.3,44.2,44.1,44.1,44.2,52.6,52.6,52.6,52.6,420.8,52.6,52.6,52.6,52.6
2025-01-20 17:23:33,13.4,0.0,0.0,13.4,0.4,39.7,0.4,40.0,0.4,41.9,0.4,39.7,40.0,0.4,0.4,40.0,41.9,0.4,39.7,39.7,0.4,0.4,0.4,40.0,0.4,41.9,41.9,0.4,18.1,0.0,41.9,0.4,0.4,0.4,39.7,40.0,41.9,0.4,0.4,39.7,40.0,0.4,0.4,39.7,40.0,0.4,39.7,40.0,41.9,0.4,0.4,41.9,0.4,0.4,3.0,317.6,319.9,3.0,3.1,335.3,40.0,39.9,39.9,40.0,319.7,40.0,40.0,39.9,40.0,43.9,43.9,43.9,43.9,351.5,43.9,43.9,43.9,43.9,54.3,54.3,54.3,54.3,434.7,54.3,54.3,54.3,54.3
2025-01-20 17:24:03,7.0,0.0,0.0,7.0,0.4,42.6,0.4,42.7,0.4,46.2,0.4,42.5,42.7,0.4,0.4,42.7,46.2,0.4,42.6,42.5,0.4,0.4,0.4,42.7,0.4,46.2,46.2,0.4,13.5,0.0,46.2,0.4,0.4,0.4,42.5,42.7,46.2,0.4,0.4,42.5,42.7,0.4,0.4,42.5,42.7,0.4,42.5,42.7,46.2,0.4,0.4,46.2,0.4,0.4,3.0,340.2,341.5,3.0,3.1,369.7,41.8,41.8,41.8,41.8,334.2,41.8,41.7,41.8,41.8,46.5,46.4,46.4,46.4,371.6,46.4,46.4,46.4,46.5,55.9,55.9,55.9,55.9,447.2,55.9,55.9,55.9,55.9
2025-01-20 17:24:33,9.1,0.0,0.0,9.1,0.4,57.6,0.4,57.2,0.4,63.5,0.4,57.6,57.2,0.4,0.4,57.2,63.5,0.4,57.6,57.6,0.4,0.4,0.4,57.2,0.4,63.5,63.5,0.4,14.8,0.0,63.5,0.4,0.4,0.4,57.6,57.2,63.5,0.4,0.4,57.6,57.2,0.4,0.4,57.6,57.2,0.4,57.6,57.2,63.5,0.4,0.4,63.5,0.4,0.4,3.0,460.7,457.9,3.0,3.1,507.8,57.4,57.4,57.4,57.4,459.5,57.4,57.4,57.5,57.4,63.0,63.1,63.1,63.0,504.4,63.1,63.1,63.0,63.0,70.2,70.2,70.2,70.2,561.5,70.2,70.2,70.2,70.2
2025-01-20 17:25:03,6.9,0.0,0.0,6.9,0.4,46.4,0.4,46.0,0.4,53.4,0.4,46.4,46.0,0.4,0.4,46.1,53.4,0.4,46.4,46.4,0.4,0.4,0.4,46.0,0.4,53.4,53.4,0.4,12.5,0.0,53.4,0.4,0.4,0.4,46.4,46.0,53.4,0.4,0.4,46.4,46.0,0.4,0.4,46.4,46.0,0.4,46.4,46.0,53.4,0.4,0.4,53.4,0.4,0.4,3.0,371.4,368.4,2.9,3.1,427.4,46.4,46.4,46.4,46.4,371.1,46.4,46.4,46.3,46.4,53.0,53.0,53.0,53.0,424.1,53.0,53.0,53.0,53.0,59.0,59.0,59.0,59.0,472.1,59.0,59.0,59.0,59.0
2025-01-20 17:25:33,14.1,0.0,0.0,14.1,0.4,50.3,0.4,50.1,0.4,57.4,0.4,50.3,50.1,0.4,0.4,50.1,57.4,0.4,50.3,50.3,0.4,0.4,0.4,50.1,0.4,57.4,57.4,0.4,20.0,0.0,57.4,0.4,0.4,0.4,50.3,50.1,57.4,0.4,0.4,50.3,50.1,0.4,0.4,50.3,50.1,0.4,50.4,50.1,57.4,0.4,0.4,57.4,0.4,0.4,3.0,402.8,400.8,3.0,3.1,459.3,51.8,51.8,51.8,51.8,414.5,51.8,51.8,51.8,51.8,57.4,57.3,57.3,57.4,458.9,57.4,57.3,57.3,57.4,65.4,65.3,65.4,65.4,522.9,65.4,65.4,65.4,65.4
2025-01-20 17:26:03,7.7,0.0,0.0,7.7,0.5,42.0,0.5,40.0,0.5,46.5,0.5,42.0,39.9,0.5,0.5,40.0,46.5,0.5,42.0,42.0,0.5,0.5,0.5,39.9,0.5,46.5,46.5,0.5,13.8,0.0,46.6,0.5,0.5,0.5,42.0,40.0,46.5,0.5,0.5,42.0,40.0,0.5,0.5,42.0,39.9,0.5,42.0,40.0,46.5,0.5,0.5,46.5,0.5,0.5,4.2,336.3,319.7,4.2,4.2,372.6,44.0,44.0,44.0,44.0,351.8,44.0,44.0,44.0,44.0,47.7,47.8,47.8,47.8,382.1,47.7,47.8,47.8,47.7,59.6,59.7,59.7,59.6,477.3,59.6,59.7,59.7,59.6
