Disk Write KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 17:13:03,133.0,0.0,0.0,133.0,0.1,11.3,0.1,12.7,0.1,5.1,0.1,10.2,13.2,0.1,0.1,6.8,2.7,0.1,12.9,13.8,0.0,0.1,0.1,5.1,0.1,6.7,3.5,0.1,133.0,0.0,5.1,0.1,0.1,0.1,7.4,4.8,4.3,0.1,0.1,8.1,10.8,0.0,0.1,11.9,8.6,0.1,6.9,6.3,2.4,0.1,0.1,3.7,0.1,0.1,0.5,82.5,68.3,0.5,0.5,33.3,1.1,1.6,3.2,1.9,16.3,1.3,2.1,2.9,2.1,3.7,5.3,2.7,4.5,35.7,2.9,8.8,3.2,4.5,1.1,1.9,2.7,1.9,13.3,2.1,1.3,1.1,1.3
2025-01-20 17:13:33,190.3,0.0,0.0,190.3,0.1,9.4,0.1,6.8,0.1,5.9,0.0,11.2,8.1,0.1,0.1,7.0,3.3,0.1,11.1,7.2,0.1,0.1,0.1,7.3,0.0,4.4,4.9,0.1,190.3,0.0,4.6,0.1,0.1,0.0,7.4,8.4,4.0,0.1,0.1,8.2,7.3,0.1,0.1,7.9,8.5,0.1,15.9,5.1,3.5,0.1,0.1,4.7,0.1,0.1,0.5,78.2,58.5,0.5,0.5,35.3,2.3,1.4,2.7,1.4,15.3,2.3,1.8,2.0,1.4,3.7,4.3,2.4,4.8,26.9,2.1,3.2,1.9,4.5,1.1,2.7,2.4,2.7,15.2,1.6,1.6,1.9,1.3
2025-01-20 17:14:03,44.2,0.0,0.0,44.2,0.1,4.8,0.1,2.1,0.1,10.3,0.1,1.9,1.6,0.0,0.1,1.3,33.3,0.1,2.4,2.7,0.1,0.0,0.1,2.1,0.1,12.6,12.0,0.1,44.2,0.0,14.9,0.1,0.0,0.1,2.4,2.4,29.6,0.1,0.1,4.0,3.2,0.1,0.1,3.2,3.5,0.1,6.9,2.1,28.9,0.1,0.1,18.2,0.1,0.0,0.5,28.3,18.4,0.5,0.5,159.8,28.4,12.8,14.2,31.4,176.3,29.6,14.4,19.4,26.1,6.4,6.1,10.7,4.3,53.8,8.8,6.4,5.1,6.1,3.2,1.3,0.8,1.3,16.5,1.3,1.6,5.6,1.3
2025-01-20 17:14:33,189.8,0.0,0.0,189.8,0.1,11.4,0.1,2.1,0.1,5.9,0.1,12.1,5.3,0.1,0.0,1.6,5.7,0.1,13.9,15.4,0.1,0.1,0.0,1.1,0.1,7.0,7.6,0.1,189.8,0.0,9.3,0.1,0.1,0.1,10.5,2.1,10.1,0.1,0.1,19.4,2.4,0.1,0.1,13.5,0.8,0.0,16.3,3.2,8.2,0.1,0.1,7.4,0.1,0.1,0.5,112.5,18.7,0.5,0.5,61.3,22.5,17.9,10.9,15.5,132.0,14.0,28.7,14.0,8.5,4.5,3.2,3.2,5.6,31.5,6.4,2.4,2.7,3.5,1.6,2.1,2.1,3.5,18.9,2.9,2.1,2.1,2.4
2025-01-20 17:15:03,139.0,0.0,0.0,139.0,0.0,4.7,0.0,1.5,0.1,4.3,0.1,4.7,3.7,0.1,0.1,5.2,2.4,0.1,3.4,7.1,0.1,0.1,0.1,4.4,0.1,4.5,1.1,0.1,139.0,0.0,2.7,0.0,0.1,0.1,3.4,2.8,1.3,0.1,0.1,21.8,4.8,0.1,0.1,7.8,4.5,0.1,5.4,3.8,3.5,0.0,0.0,2.7,0.1,0.1,0.5,58.3,30.5,0.5,0.5,22.4,5.7,3.4,20.1,11.9,61.8,6.0,4.0,4.2,6.5,2.9,5.3,1.1,1.1,20.8,3.5,2.1,2.9,1.9,4.2,2.8,3.3,4.8,38.2,4.5,4.8,8.1,5.7
2025-01-20 17:15:33,197.1,0.0,0.0,197.1,0.1,2.7,0.1,14.7,0.0,23.4,0.1,1.6,31.8,0.1,0.1,6.9,11.3,0.0,7.5,2.4,0.1,0.1,0.1,19.7,0.1,27.6,10.9,0.1,197.1,0.0,9.9,0.1,0.1,0.0,1.6,12.7,15.7,0.0,0.0,3.7,8.6,0.1,0.1,3.2,15.0,0.1,3.2,21.5,18.2,0.1,0.1,12.0,0.0,0.1,0.5,25.9,130.8,0.5,0.5,129.0,8.0,5.3,2.4,6.7,44.5,6.4,11.5,2.4,1.9,33.9,7.5,20.3,11.2,145.0,10.8,34.3,12.7,14.4,42.2,10.7,9.0,14.5,140.7,16.0,15.7,11.2,21.4
2025-01-20 17:16:03,247.6,0.0,0.0,247.6,0.1,29.6,0.1,37.4,0.1,20.6,0.1,29.6,32.2,0.0,0.1,33.4,18.1,0.1,20.5,20.0,0.1,0.1,0.1,38.8,0.1,21.5,25.0,0.1,247.6,0.0,20.3,0.1,0.1,0.1,19.2,34.1,21.9,0.1,0.1,23.7,39.9,0.0,0.0,22.1,35.4,0.1,22.9,37.0,18.2,0.1,0.1,19.0,0.1,0.1,0.5,187.6,288.1,0.5,0.5,164.5,26.2,27.4,17.8,22.6,198.9,38.3,15.9,25.4,25.3,53.9,40.1,38.2,44.1,336.4,42.8,38.7,38.4,40.2,31.0,26.4,32.7,29.9,232.2,26.6,28.3,26.3,31.3
2025-01-20 17:16:33,213.6,0.0,0.0,213.6,0.1,1.3,0.1,6.7,0.1,3.2,0.1,3.5,2.1,0.1,0.1,2.9,5.6,0.0,4.0,3.7,0.0,0.0,0.1,3.2,0.0,3.5,8.8,0.0,213.6,0.0,5.1,0.1,0.0,0.0,2.4,2.7,8.5,0.0,0.1,6.7,2.4,0.1,0.1,3.2,1.6,0.1,7.2,3.2,3.7,0.1,0.1,5.6,0.0,0.0,0.5,32.0,24.8,0.5,0.5,44.0,19.2,12.7,20.7,17.3,131.5,22.7,12.2,15.0,11.9,5.1,3.2,4.5,4.0,36.8,5.9,4.5,4.0,5.6,14.1,18.1,11.6,13.3,118.7,15.0,16.2,14.9,15.6
2025-01-20 17:17:03,169.0,0.0,0.0,169.0,0.1,1.9,0.0,0.5,0.1,10.8,0.1,2.7,2.1,0.1,0.1,1.9,11.2,0.1,2.1,1.6,0.1,0.1,0.1,2.7,0.1,12.9,14.7,0.1,169.0,0.0,11.9,0.1,0.1,0.1,3.2,2.1,12.9,0.1,0.1,3.5,1.1,0.1,0.1,2.4,1.3,0.0,1.1,2.4,15.4,0.1,0.1,11.3,0.1,0.1,0.5,18.4,14.1,0.5,0.5,101.1,4.1,2.6,3.2,2.4,34.2,4.8,4.3,8.8,4.0,3.5,3.7,2.9,1.9,32.8,5.3,6.4,3.2,5.9,3.5,3.7,5.0,6.8,37.7,7.0,4.3,2.8,4.5
2025-01-20 17:17:33,121.9,0.0,0.0,121.9,0.1,18.7,0.1,37.8,0.1,23.8,0.0,23.5,14.7,0.1,0.1,13.9,24.0,0.1,14.7,11.6,0.1,0.1,0.1,20.2,0.1,39.4,30.6,0.1,121.9,0.0,25.3,0.0,0.1,0.1,24.2,18.1,27.2,0.1,0.1,9.8,14.2,0.1,0.1,34.3,18.2,0.1,13.8,29.2,41.3,0.1,0.0,30.6,0.1,0.1,0.5,150.8,166.2,0.5,0.5,242.2,2.9,8.0,3.5,4.8,36.5,6.9,3.2,3.7,3.5,10.1,12.0,7.7,6.9,85.3,14.9,12.0,11.5,10.1,3.7,3.2,2.7,2.1,23.2,4.0,3.7,1.3,2.4
2025-01-20 17:18:03,146.3,0.0,0.0,146.3,0.1,8.2,0.1,3.3,0.1,3.2,0.1,10.6,5.3,0.1,0.1,3.3,3.7,0.1,7.8,9.5,0.1,0.1,0.1,3.2,0.1,4.3,1.9,0.1,146.3,0.0,2.9,0.1,0.1,0.1,11.4,6.3,2.7,0.1,0.1,7.6,2.5,0.0,0.1,7.6,3.3,0.1,8.8,3.0,3.2,0.0,0.1,2.4,0.1,0.1,0.5,71.5,30.2,0.5,0.5,24.3,4.2,6.1,5.2,7.3,49.8,5.6,9.1,5.9,6.6,3.5,3.5,2.9,3.2,25.1,2.4,3.7,1.9,4.0,0.8,1.9,1.3,1.6,12.5,1.9,2.1,1.9,1.1
2025-01-20 17:18:33,176.4,0.0,0.0,176.4,0.1,7.0,0.1,2.9,0.1,3.7,0.1,9.8,2.7,0.1,0.1,2.9,3.5,0.1,9.4,13.9,0.1,0.1,0.1,2.7,0.1,3.5,4.0,0.1,176.4,0.0,3.2,0.1,0.0,0.1,9.5,2.9,4.5,0.1,0.0,17.8,2.9,0.1,0.1,9.2,2.1,0.1,15.0,2.4,4.8,0.1,0.1,4.5,0.1,0.1,0.5,91.5,21.6,0.5,0.5,31.7,14.0,9.0,10.9,10.0,87.5,11.6,12.9,8.1,11.2,2.4,5.9,4.8,4.0,31.5,2.4,3.7,5.3,2.9,3.2,1.3,1.3,2.4,20.3,6.7,1.6,2.1,1.6
2025-01-20 17:19:03,131.5,0.0,0.0,131.5,0.0,1.6,0.0,2.7,0.0,4.3,0.1,3.3,2.9,0.1,0.0,1.3,3.7,0.1,20.5,2.8,0.1,0.1,0.0,1.3,0.1,5.6,2.9,0.1,131.5,0.0,2.9,0.1,0.1,0.1,8.5,1.6,4.0,0.1,0.1,3.5,2.1,0.1,0.0,3.5,1.6,0.1,2.9,2.1,4.0,0.1,0.1,0.5,0.1,0.1,0.5,46.5,15.7,0.5,0.5,28.0,6.1,9.9,5.3,5.0,60.4,3.4,22.5,3.5,4.6,8.9,6.6,13.2,9.6,78.6,14.1,11.0,7.8,7.4,8.2,6.2,4.4,5.8,50.9,9.4,4.9,4.2,7.8
2025-01-20 17:19:33,183.0,0.0,0.0,183.0,0.1,1.1,0.1,2.1,0.1,4.5,0.1,2.4,2.9,0.0,0.1,1.9,5.6,0.1,2.4,2.1,0.1,0.1,0.1,2.7,0.1,3.7,2.4,0.1,183.0,0.0,3.5,0.1,0.1,0.1,2.1,1.3,4.3,0.1,0.1,1.9,1.9,0.1,0.1,2.4,2.7,0.1,6.1,3.2,2.4,0.1,0.1,5.6,0.1,0.1,0.5,20.5,18.7,0.5,0.5,32.0,2.1,1.1,1.1,2.1,12.8,1.3,1.3,1.3,2.4,19.9,37.7,13.6,40.8,245.6,31.3,30.4,47.7,24.1,19.5,36.6,13.3,21.3,191.7,31.2,29.7,28.6,12.0
2025-01-20 17:20:03,130.5,0.0,0.0,130.5,0.1,2.9,0.1,2.9,0.1,4.0,0.1,3.2,2.7,0.1,0.1,3.2,4.0,0.0,6.1,3.2,0.1,0.1,0.1,2.4,0.0,5.3,2.7,0.1,130.5,0.0,3.2,0.1,0.1,0.1,5.9,3.2,3.5,0.1,0.1,2.7,3.2,0.0,0.1,2.7,3.5,0.1,2.4,1.9,4.5,0.1,0.1,2.9,0.1,0.0,0.5,29.1,22.9,0.5,0.5,30.1,2.7,2.9,3.2,3.7,25.9,3.2,4.8,2.7,2.7,13.1,8.4,18.1,11.9,94.3,6.1,17.7,8.2,10.8,7.1,10.1,13.1,15.7,82.6,7.6,5.1,7.2,16.4
2025-01-20 17:20:33,217.5,0.0,0.0,217.5,0.1,9.1,0.1,6.3,0.1,2.9,0.1,5.4,8.5,0.1,0.1,8.8,2.7,0.1,8.7,3.3,0.1,0.0,0.1,6.4,0.1,4.5,4.5,0.0,217.5,0.0,1.6,0.1,0.0,0.0,5.4,4.7,8.0,0.1,0.1,4.8,4.3,0.1,0.1,14.0,15.1,0.0,7.1,4.7,4.3,0.1,0.1,3.5,0.0,0.1,0.5,57.7,58.8,0.5,0.5,32.0,1.6,2.4,1.1,1.1,13.6,1.1,2.1,2.9,1.3,7.2,10.2,3.3,7.9,50.1,6.0,4.0,5.9,5.6,18.6,7.6,7.0,15.3,92.8,18.0,8.8,3.7,13.9
2025-01-20 17:21:03,158.2,0.0,0.0,158.2,0.1,9.9,0.0,30.3,0.1,5.1,0.0,10.9,28.7,0.1,0.1,6.4,4.3,0.1,24.7,25.7,0.0,0.1,0.1,7.5,0.1,5.1,3.2,0.1,158.2,0.0,4.3,0.0,0.1,0.1,11.6,8.8,6.9,0.0,0.1,20.1,14.8,0.1,0.1,7.9,10.5,0.1,16.1,8.6,4.3,0.1,0.1,3.5,0.1,0.1,0.5,126.8,115.6,0.5,0.5,36.5,3.5,3.5,2.1,4.8,26.4,2.1,4.3,3.2,2.9,4.0,6.1,4.8,4.0,31.7,3.7,2.9,2.9,3.2,7.5,7.7,11.7,3.7,45.8,3.5,5.3,4.0,2.4
2025-01-20 17:21:33,172.2,0.0,0.0,172.2,0.0,2.4,0.1,1.9,0.1,15.6,0.1,2.4,3.3,0.1,0.1,2.1,21.1,0.1,2.7,4.0,0.1,0.1,0.1,1.3,0.1,13.6,16.1,0.1,172.2,0.0,11.9,0.1,0.1,0.0,1.9,1.4,12.8,0.1,0.0,2.5,1.3,0.1,0.0,2.9,1.6,0.1,7.2,2.7,13.8,0.1,0.1,13.9,0.1,0.1,0.5,26.0,15.6,0.5,0.5,118.7,10.1,9.4,16.1,12.5,94.5,11.4,13.7,8.9,12.3,8.0,8.8,8.5,11.7,70.1,5.9,13.6,5.3,8.3,1.9,5.6,1.9,1.9,22.1,2.1,5.9,1.9,1.1
2025-01-20 17:22:03,165.4,0.0,0.0,165.4,0.1,2.9,0.1,2.1,0.1,10.7,0.1,4.0,2.7,0.1,0.1,3.2,10.4,0.1,4.5,4.2,0.1,0.1,0.1,2.1,0.1,8.0,10.7,0.1,165.4,0.0,9.9,0.1,0.1,0.1,5.0,2.4,10.8,0.1,0.1,3.5,2.4,0.1,0.1,4.4,2.7,0.0,4.1,2.4,11.8,0.1,0.1,15.2,0.1,0.0,0.5,32.6,20.0,0.5,0.5,87.3,9.2,9.1,12.6,5.8,86.6,15.1,10.9,10.5,13.4,4.8,4.8,4.3,2.4,30.9,4.5,2.4,2.4,5.3,2.1,6.1,2.7,1.9,23.7,1.1,2.4,1.9,5.6
2025-01-20 17:22:33,199.4,0.0,0.0,199.4,0.1,12.6,0.1,1.1,0.1,7.7,0.1,8.9,1.9,0.1,0.0,1.3,4.8,0.1,9.5,9.0,0.1,0.1,0.1,1.1,0.1,8.0,7.5,0.0,199.4,0.0,9.1,0.1,0.1,0.1,7.5,1.3,6.4,0.1,0.1,7.1,5.9,0.1,0.1,12.6,0.8,0.1,9.3,0.5,8.0,0.0,0.1,6.1,0.1,0.1,0.5,76.5,13.9,0.5,0.5,57.6,9.4,8.2,12.7,8.0,73.5,9.9,9.0,7.3,9.2,1.3,3.7,5.1,1.3,26.4,2.4,5.1,2.7,4.8,2.1,1.1,1.6,5.9,21.3,1.3,1.3,1.1,6.9
2025-01-20 17:23:03,134.5,0.0,0.0,134.5,0.1,7.8,0.1,1.3,0.1,3.2,0.1,11.7,2.7,0.1,0.1,1.1,3.7,0.1,11.7,11.6,0.1,0.1,0.1,1.1,0.0,3.2,3.7,0.1,134.5,0.0,4.8,0.1,0.1,0.1,8.1,0.8,5.3,0.1,0.1,16.2,2.1,0.1,0.1,13.3,2.7,0.1,11.7,0.8,9.9,0.1,0.1,2.4,0.0,0.1,0.5,92.0,12.5,0.5,0.5,36.3,8.0,8.0,7.9,10.4,77.3,7.9,13.6,11.2,10.4,2.7,6.9,6.1,6.7,36.0,2.4,3.7,3.7,3.7,0.8,9.9,1.6,1.1,18.9,1.1,1.9,1.9,0.8
2025-01-20 17:23:33,174.2,0.0,0.0,174.2,0.0,4.6,0.1,6.8,0.1,3.7,0.1,2.7,6.3,0.1,0.1,7.7,3.5,0.0,2.3,2.1,0.1,0.0,0.1,11.4,0.1,3.7,1.6,0.1,174.2,0.0,7.5,0.1,0.0,0.0,2.1,6.7,3.5,0.1,0.1,3.9,6.6,0.1,0.1,2.5,7.1,0.1,2.3,7.1,2.9,0.1,0.1,2.4,0.1,0.1,0.5,22.4,59.7,0.5,0.5,28.8,2.0,1.2,2.5,2.7,17.8,1.7,3.2,1.9,2.7,2.4,2.1,2.9,4.5,26.9,5.3,2.4,3.5,3.7,5.7,6.2,6.9,13.4,74.6,11.9,8.8,11.2,10.6
2025-01-20 17:24:03,134.1,0.0,0.0,134.1,0.1,1.3,0.0,6.5,0.1,2.7,0.0,2.4,8.5,0.1,0.1,6.9,2.7,0.1,1.1,1.6,0.0,0.1,0.1,9.2,0.1,3.5,5.6,0.1,134.1,0.0,3.2,0.0,0.1,0.1,1.9,6.0,2.7,0.1,0.1,1.9,6.5,0.1,0.1,7.7,6.5,0.1,0.8,9.2,5.3,0.1,0.0,4.0,0.1,0.1,0.5,18.7,59.1,0.5,0.5,29.6,2.4,0.8,1.9,1.3,14.9,2.1,2.9,1.9,1.6,4.0,1.6,3.5,4.5,27.2,2.1,4.0,2.9,4.5,11.9,8.4,7.4,8.0,69.7,9.6,9.1,6.4,9.0
2025-01-20 17:24:33,112.3,0.0,0.0,112.3,0.1,1.6,0.1,6.1,0.0,7.6,0.1,1.9,13.1,0.1,0.1,5.2,11.3,0.1,1.1,2.9,0.1,0.1,0.0,6.2,0.0,4.4,10.6,0.1,112.3,0.0,13.1,0.1,0.0,0.0,1.9,5.1,15.8,0.1,0.1,1.6,5.6,0.1,0.1,2.1,4.9,0.1,1.3,4.7,10.4,0.1,0.1,16.3,0.1,0.0,0.5,14.4,51.0,0.5,0.5,89.6,2.4,1.9,1.1,2.4,11.7,1.1,0.8,0.8,1.3,6.5,10.8,9.3,10.0,72.5,6.2,5.5,14.1,10.1,6.1,4.1,8.1,4.3,45.7,6.4,4.3,4.1,8.3
2025-01-20 17:25:03,141.4,0.0,0.0,141.4,0.1,2.9,0.1,3.2,0.1,17.1,0.1,1.9,2.4,0.1,0.0,4.0,11.1,0.1,2.4,1.6,0.1,0.1,0.1,2.9,0.1,22.9,11.5,0.1,141.4,0.0,8.0,0.1,0.1,0.1,2.4,3.2,10.3,0.1,0.1,3.2,2.4,0.0,0.1,1.6,2.7,0.1,1.3,4.0,9.5,0.1,0.1,10.5,0.1,0.1,0.5,17.3,24.8,0.5,0.5,100.8,1.1,1.6,1.3,1.9,12.8,1.6,1.1,1.1,3.2,14.5,12.6,25.8,9.9,100.1,7.6,9.7,9.8,10.2,0.3,2.7,1.1,0.8,10.1,2.4,0.3,1.1,1.6
2025-01-20 17:25:33,195.2,0.0,0.0,195.2,0.1,2.9,0.1,16.2,0.1,7.8,0.1,2.1,25.1,0.1,0.1,14.0,11.1,0.1,1.3,2.4,0.1,0.1,0.1,27.5,0.1,4.5,9.6,0.1,195.2,0.0,7.7,0.1,0.1,0.1,3.5,11.9,7.4,0.1,0.1,2.1,29.9,0.1,0.1,1.6,7.2,0.1,1.1,13.6,9.1,0.0,0.1,7.4,0.1,0.1,0.5,17.1,145.5,0.5,0.5,64.5,3.9,6.3,5.4,3.6,39.7,4.6,5.6,3.6,6.8,37.1,19.1,21.8,15.4,198.2,27.0,14.1,42.1,21.5,10.8,4.6,4.7,4.2,46.1,3.9,4.7,6.3,6.9
2025-01-20 17:26:03,216.4,0.0,0.0,216.4,0.0,1.6,0.1,0.8,0.1,12.5,0.1,1.6,1.9,0.0,0.1,4.0,6.4,0.1,2.4,2.1,0.1,0.1,0.1,2.7,0.1,6.4,15.7,0.1,216.4,0.0,8.0,0.1,0.1,0.1,1.6,0.8,9.1,0.0,0.1,1.9,1.9,0.1,0.1,1.3,1.6,0.1,2.1,1.6,7.5,0.1,0.0,8.3,0.1,0.0,0.5,14.7,15.2,0.5,0.5,73.8,8.9,9.6,8.9,10.9,68.7,8.3,6.8,10.1,5.2,3.5,5.1,1.3,3.2,24.0,2.9,2.7,2.4,2.9,8.4,9.0,9.9,6.7,68.7,7.8,6.2,10.1,10.7
2025-01-20 17:26:33,210.0,0.0,0.0,210.0,0.1,2.9,0.0,1.9,0.1,15.4,0.1,2.7,1.1,0.1,0.1,1.1,22.4,0.1,1.6,2.7,0.1,0.1,0.1,2.1,0.1,22.2,20.1,0.1,210.0,0.0,28.4,0.1,0.1,0.1,3.2,1.1,18.8,0.1,0.1,3.5,1.1,0.1,0.0,6.4,1.1,0.0,4.3,1.9,25.5,0.1,0.1,16.4,0.1,0.1,0.5,27.2,11.2,0.5,0.5,169.1,5.7,4.5,22.3,4.5,55.8,3.7,4.5,4.4,6.1,2.1,5.1,2.9,3.2,22.9,2.9,2.4,1.3,2.9,25.3,4.4,3.4,5.5,57.9,4.4,5.3,4.6,5.1
2025-01-20 17:27:03,178.2,0.0,0.0,178.2,0.1,2.8,0.1,2.5,0.1,23.0,0.1,3.1,2.4,0.1,0.1,2.6,17.8,0.1,3.9,4.0,0.0,0.1,0.1,2.8,0.1,32.7,19.8,0.1,178.2,0.0,23.3,0.1,0.1,0.0,3.8,2.5,13.3,0.1,0.1,3.1,2.7,0.1,0.1,2.5,3.1,0.1,3.5,2.3,33.7,0.0,0.1,18.2,0.1,0.1,0.5,26.7,20.8,0.5,0.5,181.6,2.4,2.7,3.5,2.9,21.9,2.4,2.7,2.9,2.4,3.5,4.3,2.4,2.4,26.7,5.3,2.7,1.9,4.3,4.0,2.1,2.1,2.7,22.4,3.5,2.4,2.9,2.7
2025-01-20 17:27:33,207.5,0.0,0.0,207.5,0.0,222.6,0.1,183.5,0.1,158.2,0.1,168.1,163.2,0.1,0.1,176.3,168.1,0.0,187.2,159.4,0.1,0.0,0.1,178.8,0.1,169.0,158.3,0.0,207.5,0.0,157.4,0.1,0.1,0.1,180.7,152.7,169.9,0.1,0.1,186.0,144.8,0.1,0.1,162.6,187.0,0.1,157.9,182.8,159.5,0.1,0.1,160.1,0.0,0.1,0.5,1424.4,1369.2,0.5,0.5,1300.5,126.7,195.5,194.6,123.9,1281.1,122.2,194.1,198.8,125.3,188.0,157.2,144.3,177.9,1329.2,187.4,130.6,148.2,195.6,155.1,155.7,157.0,160.3,1252.4,148.2,156.2,163.7,156.2
2025-01-20 17:28:03,143.5,0.0,0.0,143.5,0.1,11.6,0.1,1.9,0.0,3.5,0.1,8.3,1.3,0.0,0.1,2.1,4.3,0.1,13.4,9.3,0.1,0.1,0.0,1.9,0.0,8.3,6.1,0.1,143.5,0.0,2.9,0.1,0.0,0.1,15.5,1.9,9.9,0.1,0.0,14.4,1.6,0.1,0.1,8.7,1.9,0.1,13.7,1.6,4.3,0.1,0.1,10.1,0.1,0.0,0.5,94.9,14.1,0.5,0.5,49.3,0.8,1.6,1.9,1.3,11.5,1.3,1.3,1.6,1.6,7.9,8.8,19.5,14.9,100.5,13.5,12.5,8.8,14.6,1.6,1.3,1.6,1.6,17.1,1.6,1.1,2.7,5.6
2025-01-20 17:28:33,94.8,0.0,0.0,94.8,0.1,8.0,0.1,6.4,0.1,6.0,0.1,4.3,2.7,0.1,0.0,1.3,5.0,0.1,11.2,5.8,0.1,0.1,0.1,1.6,0.1,12.0,7.1,0.1,94.8,0.0,3.8,0.1,0.1,0.1,9.2,1.6,2.4,0.1,0.1,5.6,1.1,0.0,0.1,6.0,1.3,0.1,4.8,3.5,3.3,0.1,0.1,6.2,0.1,0.1,0.5,54.8,19.5,0.5,0.5,45.7,0.8,1.1,1.9,2.4,17.3,5.6,1.9,2.1,1.6,8.7,5.3,14.4,6.1,79.7,9.4,9.0,11.1,15.7,1.1,1.9,0.3,1.1,9.3,1.9,0.8,1.1,1.3
2025-01-20 17:29:03,107.7,0.0,0.0,107.7,0.1,2.1,0.1,1.6,0.1,11.0,0.0,1.3,1.3,0.1,0.1,2.1,13.0,0.1,2.4,1.3,0.1,0.1,0.1,2.1,0.1,14.2,14.6,0.1,107.7,0.0,12.3,0.0,0.1,0.0,1.6,2.4,12.2,0.1,0.1,2.1,1.9,0.1,0.1,2.1,1.1,0.1,1.1,1.3,10.9,0.1,0.1,20.3,0.1,0.1,0.5,14.1,13.9,0.5,0.5,108.4,1.6,1.3,1.3,1.3,11.5,2.1,1.6,1.9,0.3,10.0,14.8,8.8,14.9,94.3,15.1,8.3,7.9,14.5,0.8,1.3,2.1,0.5,9.1,1.9,0.5,0.8,1.1
2025-01-20 17:29:33,181.5,0.0,0.0,181.5,0.0,1.9,0.1,0.8,0.1,8.4,0.1,4.5,0.5,0.1,0.1,1.1,9.1,0.1,2.7,6.1,0.1,0.1,0.1,1.1,0.1,16.4,16.7,0.1,181.5,0.0,8.7,0.1,0.1,0.1,4.0,1.3,10.2,0.0,0.1,2.7,1.9,0.1,0.1,3.7,1.1,0.1,4.0,3.5,13.2,0.1,0.0,10.7,0.1,0.1,0.5,29.6,11.2,0.5,0.5,93.5,6.1,10.1,10.1,3.5,55.4,4.5,7.5,7.7,5.9,16.7,19.6,12.9,11.0,105.2,9.0,13.7,10.2,12.2,0.8,0.3,0.5,0.8,5.1,0.3,1.3,0.5,0.5
2025-01-20 17:30:03,126.9,0.0,0.0,126.9,0.1,2.1,0.1,5.4,0.1,11.4,0.1,0.8,3.8,0.0,0.1,17.4,19.5,0.1,2.9,1.3,0.1,0.1,0.1,8.1,0.1,22.2,13.2,0.1,126.9,0.0,9.5,0.1,0.1,0.1,2.9,5.5,18.7,0.1,0.1,1.3,9.7,0.1,0.1,0.8,8.6,0.1,1.1,2.4,11.3,0.1,0.1,11.4,0.1,0.0,0.5,13.3,61.0,0.5,0.5,117.1,13.6,8.1,4.8,10.7,71.1,7.8,10.6,8.3,7.1,8.0,4.5,5.0,8.0,47.8,4.6,6.2,5.6,5.9,1.9,1.6,2.4,2.1,14.9,1.6,1.3,1.3,2.7
2025-01-20 17:30:33,213.2,0.0,0.0,213.2,0.1,2.1,0.0,8.4,0.1,14.1,0.1,0.5,27.2,0.1,0.1,13.0,15.2,0.1,2.9,2.7,0.1,0.1,0.1,14.8,0.1,12.3,14.7,0.1,213.2,0.0,15.2,0.1,0.1,0.1,2.4,13.7,12.3,0.1,0.1,0.8,20.8,0.1,0.0,1.3,22.0,0.0,3.7,11.5,9.1,0.0,0.1,4.0,0.1,0.1,0.5,16.5,131.4,0.5,0.5,96.8,14.0,40.2,18.1,12.1,161.0,16.9,20.6,18.7,20.5,3.5,8.3,4.5,4.8,44.8,2.4,7.7,4.5,9.1,2.9,5.9,4.5,1.9,21.9,1.3,1.9,1.9,1.6
2025-01-20 17:31:03,251.8,0.0,0.0,251.8,0.1,1.6,0.1,18.2,0.1,10.9,0.1,1.9,19.0,0.1,0.1,17.6,8.2,0.0,2.7,6.9,0.0,0.0,0.0,17.6,0.1,9.6,17.9,0.0,251.8,0.0,8.1,0.1,0.0,0.0,5.9,18.4,6.1,0.1,0.1,3.2,19.0,0.0,0.1,4.5,18.4,0.1,2.4,19.5,15.8,0.1,0.1,11.6,0.1,0.1,0.5,29.1,147.7,0.5,0.5,88.0,2.1,2.7,6.1,6.4,37.9,2.7,2.4,6.7,8.8,2.7,2.4,2.4,4.0,25.1,3.5,3.7,2.4,4.0,24.0,22.1,33.0,22.4,211.1,37.9,22.2,24.5,25.2
