Disk Read KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 16:25:33,0.0,0.0,0.0,0.0,0.2,13256.5,0.2,12927.5,0.2,13283.6,8.7,13227.9,12851.5,0.2,8.7,12913.4,13226.8,0.2,13353.0,13296.3,0.2,0.2,0.2,12863.3,0.2,13212.5,13254.8,8.7,0.0,0.0,13324.4,0.2,0.2,0.2,13296.0,12857.1,13247.0,0.2,0.7,13236.8,12806.4,0.2,0.2,13232.7,12902.5,0.2,13298.1,12906.5,13202.4,0.7,0.2,13280.5,0.2,0.7,10.6,106197.1,102977.1,10.7,10.6,106083.0,13316.3,13318.8,13277.4,13278.7,106378.2,13363.6,13220.5,13240.9,13362.0,12649.5,12690.8,12732.4,12719.6,101714.3,12702.5,12698.8,12751.3,12769.4,13382.5,13373.1,13316.9,13343.4,106909.6,13431.3,13370.5,13310.2,13381.7
2025-01-20 16:26:03,0.0,0.0,0.0,0.0,0.1,10423.4,0.2,10019.0,0.1,10214.0,0.1,10322.6,9816.7,0.1,0.1,9924.4,10403.2,0.1,10371.1,10401.0,0.1,0.1,0.1,9947.3,0.1,10092.5,10220.2,0.1,0.0,0.0,10446.4,0.1,0.1,0.1,10290.6,9955.3,10296.7,0.1,0.1,10411.6,10055.0,0.1,0.1,10337.5,9934.3,0.1,10283.2,9864.2,10209.0,0.1,0.1,10108.7,0.1,0.1,1.0,82841.0,79541.8,1.0,1.0,81939.5,10303.4,10394.3,10188.5,10212.6,82521.4,10338.4,10315.1,10429.8,10339.4,9831.1,9745.0,9931.6,9917.2,78706.4,9719.7,9846.0,9944.1,9771.7,10523.8,10276.1,10476.1,10502.0,83798.2,10471.4,10440.6,10546.0,10562.1
2025-01-20 16:26:33,0.0,0.0,0.0,0.0,0.1,11016.4,0.1,10660.6,0.1,10908.5,0.1,10967.8,10718.8,0.1,0.1,10729.5,10853.8,0.1,10938.6,10971.9,0.1,0.2,0.1,10704.8,0.1,10941.7,10914.4,0.1,0.0,0.0,10865.4,0.1,0.1,0.1,11070.4,10649.8,10852.0,0.1,0.1,11011.5,10707.9,0.1,0.1,11011.2,10594.3,0.1,11045.3,10623.1,10916.4,0.1,0.1,11002.5,0.1,0.1,1.0,88033.2,85388.8,1.0,1.0,87254.8,10825.4,10912.6,10916.1,10775.9,86990.4,10828.3,10895.9,10890.5,10945.8,10451.8,10543.1,10478.7,10367.3,83546.0,10445.5,10462.3,10447.0,10350.4,11215.5,10889.3,11005.4,11118.8,88365.6,11026.4,10922.1,11097.9,11090.2
2025-01-20 16:27:03,0.0,0.0,0.0,0.0,0.1,11204.8,0.2,10749.9,0.1,11010.1,0.1,11279.9,10717.4,0.1,0.1,10740.4,11090.0,0.1,11156.0,11274.3,0.1,0.1,0.1,10758.0,0.1,11183.4,11112.0,0.1,0.0,0.0,11012.4,0.1,0.1,0.1,11232.5,10632.8,11094.4,0.1,0.1,11159.7,10744.7,0.1,0.1,11255.1,10677.4,0.1,11271.1,10654.8,11180.3,0.1,0.1,11180.8,0.1,0.1,1.0,89833.5,85692.5,1.0,1.0,88863.4,10961.7,10971.0,11162.7,11125.9,88410.1,11059.3,11066.5,11024.9,11038.0,10518.1,10550.0,10589.5,10625.3,84475.3,10487.7,10596.1,10594.9,10513.6,10996.6,10964.9,11217.3,11243.2,88997.6,11044.3,11113.3,11175.4,11242.6
2025-01-20 16:27:33,0.0,0.0,0.0,0.0,0.1,10154.7,0.1,9893.6,0.1,9991.3,0.1,10189.0,9851.5,0.1,0.1,9839.6,10016.6,0.1,10163.0,10126.8,0.1,0.1,0.1,9763.2,0.1,10084.4,10054.5,0.1,0.0,0.0,10002.6,0.1,0.1,0.1,10129.4,9810.9,10009.3,0.1,0.1,10189.0,9855.9,0.1,0.1,10160.7,9867.6,0.1,10129.2,9798.7,10076.6,0.1,0.1,10057.5,0.1,0.1,1.0,81241.8,78638.3,1.0,1.0,80292.8,10027.1,10075.0,10078.1,10038.6,80411.1,10011.7,10048.0,10082.9,10049.8,9689.4,9656.1,9670.5,9692.0,77428.9,9699.4,9750.0,9648.5,9623.0,10224.1,10158.9,10124.8,10180.5,81415.6,10159.9,10166.2,10183.5,10209.1
2025-01-20 16:28:03,0.0,0.0,0.0,0.0,0.1,9984.4,0.2,9586.5,0.1,9904.8,0.1,9996.4,9540.2,0.1,0.1,9618.7,9887.5,0.1,9940.1,9932.3,0.1,0.1,0.1,9586.8,0.1,9813.9,9808.4,0.1,0.0,0.0,9854.1,0.1,0.1,0.1,9983.0,9584.2,9828.3,0.1,0.1,9824.5,9516.1,0.1,0.1,9942.6,9580.4,0.1,10106.3,9659.0,9873.7,0.1,0.1,9879.3,0.1,0.1,1.0,79709.9,76671.9,1.0,1.0,78876.3,9902.1,9909.8,9822.8,9821.7,78948.9,9863.9,9899.5,9889.2,9840.0,9444.4,9340.1,9443.3,9552.6,75576.8,9364.1,9350.8,9532.9,9548.6,9918.0,9855.4,9948.0,9993.8,79416.3,9844.4,10040.3,10009.4,9815.7
2025-01-20 16:28:34,0.0,0.0,0.0,0.0,0.1,9608.6,0.1,9265.0,0.1,9234.8,0.1,9504.2,9147.0,0.1,0.1,9232.8,9291.0,0.1,9605.7,9460.5,0.1,0.2,0.1,9147.0,0.1,9378.5,9395.5,0.1,0.0,0.0,9339.2,0.1,0.1,0.1,9584.9,9213.6,9235.6,0.1,0.1,9494.1,9147.0,0.1,0.1,9487.9,9164.0,0.1,9593.2,9307.4,9334.7,0.1,0.1,9394.8,0.1,0.1,1.0,76347.8,73623.8,1.0,1.0,74577.7,9553.4,9491.9,9469.5,9602.2,76193.8,9577.0,9513.7,9458.9,9535.8,9206.9,9043.6,8948.9,9110.3,72580.2,9054.0,8967.6,9028.4,9220.7,9635.1,9448.5,9554.1,9749.9,76759.8,9490.5,9527.2,9684.6,9669.9
2025-01-20 16:29:04,0.0,0.0,0.0,0.0,0.1,10986.7,0.1,10615.1,0.1,10908.9,0.1,10995.2,10505.3,0.1,0.1,10690.5,10917.1,0.1,11022.4,11030.1,0.1,0.1,0.1,10530.4,0.1,10952.5,10932.7,0.1,0.0,0.0,10844.7,0.1,0.1,0.1,11024.8,10647.4,10978.0,0.1,0.1,10944.8,10613.0,0.1,0.1,10960.6,10450.4,0.1,11122.3,10684.7,11058.2,0.1,0.1,10945.7,0.1,0.1,1.0,88077.9,84736.7,1.0,1.0,87537.9,10840.5,10960.6,10829.3,10804.7,86766.6,10839.7,10827.2,10850.9,10805.1,10449.9,10571.8,10578.9,10526.6,84127.6,10515.9,10537.7,10437.1,10509.9,10959.1,11067.6,11022.6,11039.8,88225.3,10984.1,11154.0,11051.2,10947.0
2025-01-20 16:29:34,0.0,0.0,0.0,0.0,0.1,10473.4,0.1,10166.1,0.1,10339.5,0.1,10480.9,10104.0,0.1,0.1,10158.6,10384.4,0.1,10487.0,10506.7,0.1,0.2,0.1,10103.7,0.1,10476.8,10415.8,0.1,0.0,0.0,10350.7,0.1,0.1,0.1,10484.8,10114.6,10348.7,0.1,0.1,10507.2,10153.8,0.1,0.1,10496.0,10146.1,0.1,10488.8,10098.4,10473.2,0.1,0.1,10416.9,0.1,0.1,1.0,83924.9,81045.1,1.0,1.0,83206.0,10463.7,10495.8,10532.0,10494.8,83884.2,10467.7,10471.6,10479.7,10479.0,10016.9,9986.2,9950.5,9968.5,79843.0,9966.1,10046.5,9993.9,9914.3,10477.0,10447.3,10566.5,10597.5,84164.1,10467.0,10581.6,10550.4,10476.9
2025-01-20 16:30:04,0.0,0.0,0.0,0.0,0.1,12674.0,0.2,12461.4,0.1,12415.4,0.2,12707.1,12428.3,0.1,0.1,12472.4,12537.7,0.1,12649.5,12684.9,0.1,0.1,0.1,12480.9,0.1,12613.0,12557.9,0.1,0.0,0.0,12567.0,0.1,0.1,0.1,12826.5,12477.4,12555.0,0.1,0.1,12752.1,12465.3,0.1,0.1,12606.8,12469.4,0.1,12625.8,12421.7,12502.4,0.1,0.1,12454.8,0.2,0.1,1.0,101543.8,99702.4,1.1,1.0,100203.3,12552.6,12514.7,12560.5,12598.8,100471.4,12483.2,12575.5,12607.9,12578.1,11969.7,11927.4,12012.0,12062.0,95991.3,11972.1,12053.7,12022.0,11972.4,12530.3,12533.8,12457.6,12609.0,100332.9,12582.9,12557.8,12522.1,12539.4
2025-01-20 16:30:34,0.0,0.0,0.0,0.0,0.2,12617.8,8.7,12224.4,8.7,12724.1,0.2,12654.4,12305.5,0.2,0.2,12209.5,12599.2,0.2,12647.4,12616.2,0.2,0.7,0.2,12233.5,8.7,12532.7,12612.9,0.2,0.0,0.0,12662.0,0.2,0.2,0.2,12640.4,12222.8,12592.7,0.7,0.2,12590.0,12287.6,0.2,0.2,12684.7,12304.1,0.2,12636.2,12209.5,12600.8,0.2,0.7,12646.7,0.2,0.2,10.6,101121.3,97971.3,10.6,10.6,100971.1,12468.8,12570.9,12653.7,12566.8,100590.2,12602.5,12593.1,12567.9,12566.4,12198.4,12057.8,12072.1,12257.6,97091.3,12064.0,12053.9,12171.3,12216.1,12771.1,12697.6,12865.7,12897.4,102444.5,12789.2,12840.7,12781.5,12801.2
2025-01-20 16:31:04,0.0,0.0,0.0,0.0,0.1,10887.0,0.1,10454.8,0.1,10852.9,0.1,10928.1,10378.6,0.1,0.1,10475.3,10745.8,0.1,11015.1,11023.9,0.1,0.1,0.1,10512.1,0.1,10709.0,10838.4,0.1,0.0,0.0,10651.7,0.1,0.1,0.1,11011.6,10479.6,10721.4,0.1,0.1,10938.6,10484.4,0.1,0.1,10864.4,10463.1,0.1,10977.3,10428.9,10806.4,0.1,0.1,10842.1,0.1,0.1,1.0,87594.8,83710.9,1.0,1.0,86167.8,10762.0,10821.2,10804.7,10751.2,86212.0,10757.6,10767.7,10803.9,10743.7,10370.9,10350.2,10319.4,10309.7,82558.7,10241.5,10277.6,10286.5,10403.0,10893.8,10642.2,10778.4,11051.9,86877.4,10765.3,10863.9,10998.8,10874.6
2025-01-20 16:31:34,0.0,0.0,0.0,0.0,0.1,10908.4,0.1,10578.2,0.1,10740.1,0.1,10977.7,10595.9,0.1,0.1,10584.2,10706.0,0.1,10778.4,10837.5,0.1,0.1,0.1,10639.5,0.1,10824.5,10766.3,0.1,0.0,0.0,10806.2,0.1,0.1,0.1,10886.1,10542.8,10743.4,0.1,0.1,10858.7,10601.0,0.1,0.1,10848.0,10562.2,0.1,10754.9,10588.7,10736.9,0.1,0.1,10770.2,0.1,0.1,1.0,86866.7,84658.5,1.0,1.0,86093.7,10859.8,10832.5,10922.9,10838.4,86747.8,10849.3,10762.1,10851.1,10831.7,10392.0,10351.3,10433.7,10353.5,83180.6,10338.5,10487.8,10451.4,10372.5,10970.7,10902.4,10867.6,10922.6,87460.1,10901.5,10954.2,11028.5,10921.1
2025-01-20 16:32:04,7.7,0.0,0.0,7.7,0.1,10675.7,0.1,10240.1,0.1,10488.5,0.1,10649.7,10250.0,0.1,0.1,10244.2,10590.6,0.1,10610.0,10592.5,0.1,0.1,0.1,10255.6,0.1,10565.8,10472.7,0.1,7.7,0.0,10492.3,0.1,0.1,0.1,10666.6,10246.2,10496.2,0.1,0.1,10650.6,10210.9,0.1,0.1,10581.1,10230.0,0.1,10623.3,10272.2,10566.3,0.1,0.1,10527.6,0.1,0.1,1.0,85032.5,81949.2,1.0,1.0,84199.9,10556.2,10570.2,10543.3,10534.9,84422.4,10555.5,10546.1,10552.8,10563.2,10108.2,10095.9,10072.5,10099.9,80768.7,10028.0,10095.4,10182.5,10086.3,10710.6,10569.6,10594.9,10766.5,85299.3,10688.2,10606.6,10640.7,10722.3
2025-01-20 16:32:34,0.0,0.0,0.0,0.0,0.1,10325.5,0.1,9941.0,0.1,10181.7,0.1,10319.2,9921.8,0.1,0.1,9938.0,10185.8,0.1,10325.6,10324.4,0.1,0.1,0.1,9936.6,0.2,10197.6,10219.5,0.1,0.0,0.0,10222.3,0.1,0.1,0.1,10330.7,9929.0,10129.9,0.1,0.1,10301.1,9935.1,0.1,0.1,10334.1,9928.4,0.1,10313.6,9946.0,10166.0,0.1,0.1,10277.0,0.1,0.1,1.0,82574.0,79475.8,1.0,1.0,81579.9,10220.9,10207.0,10231.6,10227.4,81801.2,10208.9,10223.3,10241.9,10240.2,9798.3,9868.3,9801.4,9723.4,78389.2,9804.2,9843.4,9788.8,9761.5,10383.9,10346.5,10277.6,10276.3,82568.3,10415.7,10383.0,10235.9,10249.5
2025-01-20 16:33:04,0.0,0.0,0.0,0.0,0.1,10302.4,0.1,9990.1,0.1,10117.8,0.1,10260.0,9946.3,0.1,0.1,9959.5,10217.5,0.1,10285.6,10284.8,0.1,0.1,0.1,9922.8,0.1,10276.0,10158.8,0.1,0.0,0.0,10182.9,0.1,0.1,0.1,10274.9,10017.2,10261.4,0.1,0.1,10272.0,9940.7,0.1,0.1,10286.4,9881.4,0.1,10301.3,9965.4,10220.4,0.1,0.1,10118.5,0.1,0.1,1.0,82267.1,79623.5,1.0,1.0,81579.0,10217.3,10195.0,10170.0,10202.9,81563.6,10210.0,10210.5,10169.2,10188.8,9781.5,9849.8,9754.6,9697.0,78169.3,9696.2,9786.3,9850.8,9753.0,10292.0,10268.8,10264.8,10315.9,82282.6,10303.7,10258.6,10271.4,10307.4
2025-01-20 16:33:34,0.0,0.0,0.0,0.0,0.1,10537.5,0.1,10176.8,0.1,10513.9,0.1,10540.7,10175.7,0.1,0.1,10188.7,10552.8,0.1,10532.7,10559.6,0.1,0.1,0.1,10215.5,0.1,10554.5,10489.1,0.1,0.0,0.0,10547.9,0.1,0.1,0.1,10551.4,10189.6,10491.3,0.1,0.1,10533.8,10179.6,0.1,0.1,10518.6,10201.6,0.1,10530.9,10201.4,10501.7,0.1,0.1,10575.2,0.1,0.1,1.0,84305.3,81528.8,1.0,1.0,84226.5,10472.6,10461.5,10516.6,10511.4,83907.5,10525.4,10493.4,10431.5,10494.9,10150.0,10119.9,10006.0,10037.5,80607.9,10111.1,10075.9,10047.4,10060.2,10632.6,10507.1,10605.6,10705.8,84901.0,10545.2,10591.9,10655.1,10657.7
2025-01-20 16:34:04,0.0,0.0,0.0,0.0,0.1,10411.2,0.1,10040.4,0.1,10338.0,0.1,10411.4,10042.8,0.1,0.1,10047.1,10320.1,0.1,10421.3,10421.0,0.1,0.1,0.1,10068.1,0.1,10324.4,10330.5,0.1,0.0,0.0,10300.9,0.1,0.1,0.1,10413.0,10048.9,10380.3,0.1,0.1,10425.8,10019.1,0.1,0.1,10433.8,10030.0,0.1,10420.2,10048.4,10365.4,0.1,0.2,10266.7,0.1,0.1,1.0,83357.8,80344.8,1.0,1.0,82600.8,10339.9,10355.5,10361.8,10346.0,82810.9,10340.4,10372.2,10373.8,10321.2,9871.6,9896.6,9959.9,9958.1,79354.8,9885.9,9939.4,9959.5,9883.6,10496.6,10442.9,10401.7,10467.8,83634.3,10442.7,10436.1,10470.6,10475.9
2025-01-20 16:34:33,0.0,0.0,0.0,0.0,0.1,10551.9,0.1,10168.1,0.1,10345.2,0.1,10534.5,10155.3,0.1,0.1,10227.4,10329.2,0.1,10527.9,10513.0,0.1,0.1,0.1,10204.6,0.1,10469.0,10470.1,0.1,0.0,0.0,10343.8,0.1,0.1,0.1,10520.7,10213.4,10375.8,0.1,0.1,10564.0,10147.2,0.1,0.1,10532.9,10178.2,0.1,10504.5,10229.9,10461.3,0.1,0.1,10430.1,0.1,0.1,1.0,84249.5,81524.0,1.0,1.0,83277.7,10438.3,10472.5,10477.2,10435.6,83671.2,10457.1,10446.4,10466.5,10477.5,10093.1,10016.5,9919.0,9990.0,79998.3,10034.6,9971.0,9949.9,10024.3,10339.3,10473.3,10638.9,10523.1,83917.4,10403.9,10604.7,10545.3,10388.9
2025-01-20 16:35:03,0.0,0.0,0.0,0.0,0.1,12274.3,0.1,11921.6,0.1,12133.6,0.1,12187.6,11915.4,0.2,0.1,11890.7,12059.0,0.1,12229.6,12136.5,0.1,0.1,0.1,11900.5,0.1,12043.6,12106.5,0.1,0.0,0.0,12091.6,0.1,0.1,0.1,12259.6,11906.5,12085.8,0.1,0.1,12239.8,11932.1,0.1,0.1,12173.6,11922.6,0.1,12162.6,11919.1,12084.5,0.1,0.1,12063.4,0.1,0.1,1.0,97680.8,95308.5,1.0,1.0,96616.8,12097.7,12117.1,12095.0,12097.4,96833.6,12136.9,12108.1,12092.3,12088.9,11609.6,11691.8,11630.2,11559.9,92940.5,11554.5,11640.0,11674.9,11579.5,12095.8,12025.1,12141.1,12223.7,96949.9,12020.6,12080.6,12186.9,12176.0
2025-01-20 16:35:33,0.0,0.0,0.0,0.0,0.2,12597.0,0.2,12325.3,0.2,12607.4,0.2,12503.1,12262.4,0.2,0.2,12267.2,12491.1,8.7,12601.9,12535.6,0.2,0.2,8.7,12213.1,0.2,12408.4,12493.0,0.2,0.0,0.0,12484.7,0.7,0.2,0.2,12622.7,12270.1,12468.3,0.2,0.2,12524.9,12280.5,0.2,0.7,12476.7,12227.7,0.2,12580.3,12251.7,12512.2,0.2,0.2,12570.6,0.7,8.7,10.6,100425.4,98097.9,10.6,10.7,100035.6,12630.9,12504.3,12496.0,12603.3,100453.2,12605.7,12564.7,12507.5,12540.8,12067.5,12031.3,12039.5,12109.4,96537.5,12051.5,12000.6,12095.0,12142.7,12605.4,12597.5,12493.7,12551.2,100462.5,12550.8,12566.7,12531.0,12566.0
2025-01-20 16:36:03,0.0,0.0,0.0,0.0,0.1,10668.4,0.1,10301.9,0.1,10636.3,0.1,10575.1,10343.2,0.1,0.1,10297.4,10572.6,0.1,10815.0,10695.6,0.1,0.1,0.1,10317.9,0.1,10523.2,10587.2,0.1,0.0,0.0,10478.7,0.1,0.1,0.1,10707.9,10313.9,10498.4,0.1,0.1,10783.0,10309.9,0.1,0.1,10690.0,10332.8,0.1,10605.8,10318.2,10657.9,0.1,0.1,10670.2,0.2,0.1,1.0,85540.8,82535.2,1.0,1.0,84641.6,10642.9,10646.0,10662.2,10665.2,85203.9,10652.6,10616.5,10649.5,10668.9,10018.3,10235.1,10312.1,10122.3,81387.3,10088.6,10159.8,10269.0,10182.2,10759.6,10589.0,10712.1,10889.8,85853.3,10648.8,10588.7,10808.1,10857.2
2025-01-20 16:36:33,0.0,0.0,0.0,0.0,0.1,14197.8,0.1,13807.9,0.1,14058.8,0.1,14167.3,13871.6,0.1,0.1,13827.5,14047.5,0.1,14222.5,14196.9,0.1,0.1,0.1,13893.6,0.1,14041.1,14028.0,0.1,0.0,0.0,14001.4,0.1,0.1,0.1,14203.1,13824.3,13966.9,0.1,0.1,14178.8,13827.4,0.1,0.1,14174.7,13914.3,0.1,14193.4,13884.2,14080.3,0.1,0.1,14136.1,0.1,0.1,1.0,113534.7,110850.9,1.0,1.0,112342.9,14141.1,14123.4,14084.3,14100.6,112858.6,14092.8,14160.4,14110.0,14046.0,13504.8,13499.3,13529.4,13560.8,108228.9,13513.5,13561.5,13545.7,13513.9,14009.9,13943.8,14056.0,14139.4,112428.8,14005.6,14102.5,14154.8,14016.7
2025-01-20 16:37:03,0.0,0.0,0.0,0.0,0.1,10284.6,0.1,9983.6,0.1,10192.6,0.1,10249.7,9955.1,0.1,0.1,9983.4,10089.5,0.1,10294.2,10285.9,0.1,0.1,0.1,9978.1,0.1,10087.6,10171.9,0.1,0.0,0.0,10106.6,0.1,0.1,0.1,10329.1,9953.6,10177.6,0.1,0.1,10289.7,9948.3,0.1,0.1,10255.3,9977.7,0.1,10271.8,9988.4,10165.5,0.1,0.1,10122.7,0.2,0.1,1.0,82260.2,79776.7,1.0,1.0,81148.3,10213.3,10195.1,10204.4,10218.1,81665.2,10236.6,10177.0,10182.8,10238.0,9764.8,9777.1,9815.2,9794.7,78275.6,9769.1,9810.4,9793.6,9750.7,10321.6,10367.5,10357.1,10289.4,82624.8,10278.7,10401.3,10369.6,10239.5
2025-01-20 16:37:33,0.0,0.0,0.0,0.0,0.1,9553.2,0.1,9156.7,0.1,9419.5,0.1,9563.4,9182.6,0.1,0.1,9169.3,9460.1,0.1,9520.5,9539.8,0.1,0.1,0.1,9172.2,0.1,9364.5,9332.7,0.1,0.0,0.0,9379.6,0.1,0.1,0.1,9558.3,9164.4,9436.9,0.1,0.1,9524.5,9179.8,0.1,0.1,9525.1,9177.9,0.1,9561.5,9175.3,9415.1,0.1,0.1,9363.5,0.1,0.1,1.0,76380.3,73369.5,1.0,1.0,75137.7,9409.1,9411.2,9401.0,9421.6,75294.9,9408.3,9421.0,9435.4,9387.2,9037.3,9004.5,9044.9,9052.4,72254.1,9021.3,8989.5,9040.5,9063.6,9549.6,9643.5,9725.1,9644.3,77090.0,9593.7,9664.0,9647.3,9622.5
2025-01-20 16:38:03,0.0,0.0,0.0,0.0,0.1,10337.1,0.1,9966.1,0.1,10282.8,0.1,10322.2,9908.3,0.1,0.1,9999.8,10171.8,0.1,10328.9,10292.1,0.1,0.1,0.1,9954.0,0.1,10136.8,10229.9,0.1,0.0,0.0,10216.7,0.1,0.1,0.1,10335.0,10000.4,10228.2,0.1,0.1,10364.8,9944.9,0.1,0.1,10316.3,9944.5,0.1,10297.1,9996.7,10195.0,0.1,0.1,10185.9,0.1,0.1,1.0,82610.6,79714.7,1.0,1.0,81647.0,10253.4,10314.2,10288.5,10240.4,82141.2,10269.5,10279.2,10254.5,10241.6,9829.1,9869.0,9862.6,9845.2,78787.8,9827.1,9814.5,9870.4,9869.9,10469.2,10411.0,10351.7,10412.1,83342.4,10470.4,10358.9,10384.2,10485.0
2025-01-20 16:38:33,0.0,0.0,0.0,0.0,0.1,10362.0,0.1,10079.9,0.1,10356.5,0.1,10388.5,10066.6,0.1,0.1,10005.4,10320.1,0.1,10418.3,10372.4,0.1,0.1,0.1,9972.1,0.1,10297.5,10320.1,0.1,0.0,0.0,10379.7,0.1,0.1,0.1,10433.5,10062.0,10302.3,0.1,0.1,10378.8,10062.3,0.1,0.1,10374.2,10030.0,0.1,10402.0,10028.1,10254.8,0.1,0.1,10330.8,0.2,0.1,1.0,83104.1,80306.3,1.0,1.0,82561.9,10315.3,10325.1,10329.8,10325.8,82606.9,10312.1,10327.7,10343.3,10327.8,9923.0,9876.9,9831.0,9882.7,79032.6,9854.8,9874.5,9913.4,9876.3,10394.0,10392.9,10443.8,10403.0,83269.6,10358.3,10463.5,10464.1,10350.0
2025-01-20 16:39:03,0.0,0.0,0.0,0.0,0.1,10462.6,0.1,10036.0,0.1,10274.8,0.1,10351.5,10049.3,0.1,0.1,9994.9,10277.7,0.1,10461.1,10324.4,0.1,0.1,0.1,10017.3,0.1,10302.5,10310.8,0.1,0.0,0.0,10300.4,0.1,0.1,0.1,10475.5,10037.3,10262.2,0.1,0.1,10428.1,10062.9,0.1,0.1,10315.2,10017.6,0.1,10372.1,9998.6,10277.2,0.1,0.1,10311.8,0.1,0.1,1.0,83181.8,80213.8,1.0,1.0,82317.4,10385.9,10336.4,10300.2,10360.0,82746.4,10348.3,10361.2,10335.6,10319.0,9885.6,9893.9,9925.6,9915.5,79250.5,9847.0,9889.1,9960.5,9933.3,10424.3,10311.8,10439.8,10567.4,83467.8,10320.4,10380.1,10541.9,10482.1
2025-01-20 16:39:33,0.0,0.0,0.0,0.0,0.1,10600.0,0.1,10274.5,0.1,10548.6,0.1,10585.0,10243.6,0.1,0.1,10297.2,10587.2,0.1,10663.1,10610.0,0.1,0.1,0.1,10283.9,0.1,10506.1,10440.4,0.1,0.0,0.0,10570.4,0.1,0.1,0.1,10636.5,10244.2,10517.2,0.1,0.1,10604.8,10289.2,0.1,0.1,10587.9,10314.5,0.1,10592.6,10288.9,10491.8,0.1,0.1,10533.3,0.1,0.1,1.0,84862.8,82253.1,1.0,1.0,84195.1,10587.5,10599.7,10577.9,10604.3,84710.0,10592.4,10540.7,10573.4,10634.0,10155.7,10103.4,10100.5,10143.1,80999.8,10143.1,10135.7,10105.8,10112.5,10713.2,10703.4,10586.6,10635.4,85253.8,10664.8,10559.7,10630.5,10760.2
2025-01-20 16:40:03,0.0,0.0,0.0,0.0,0.1,10491.9,0.1,10132.8,0.1,10372.2,0.1,10492.7,10140.3,0.1,0.1,10161.6,10401.1,0.1,10523.3,10513.2,0.1,0.1,0.1,10159.6,0.1,10432.2,10384.3,0.1,0.0,0.0,10380.2,0.1,0.2,0.1,10512.4,10147.1,10450.9,0.1,0.1,10502.5,10187.6,0.1,0.1,10487.1,10146.1,0.1,10514.3,10138.2,10420.3,0.1,0.1,10363.8,0.1,0.2,1.0,84037.4,81196.3,1.0,1.0,83205.1,10421.7,10426.2,10407.3,10387.6,83341.0,10414.0,10454.7,10429.9,10399.6,10062.3,10010.9,9935.1,9978.4,79964.4,9974.4,9966.8,10006.5,10030.1,10529.9,10460.7,10484.7,10568.0,84144.3,10494.4,10530.7,10552.4,10523.3
2025-01-20 16:40:33,0.0,0.0,0.0,0.0,0.2,12514.2,0.2,12158.0,0.1,12159.0,0.7,12458.5,12179.1,0.2,0.1,12174.3,12153.8,0.1,12478.0,12408.9,8.6,0.2,0.2,12238.2,0.2,12110.4,12136.1,0.7,0.0,0.0,12114.9,0.1,8.7,0.2,12481.4,12150.5,12155.9,0.1,0.1,12473.2,12167.2,0.2,0.2,12458.5,12235.9,0.1,12467.6,12201.0,12163.1,0.2,8.7,12143.7,0.2,0.2,9.5,99740.3,97504.2,10.6,10.7,97136.9,12357.4,12349.5,12346.3,12348.3,98797.0,12339.8,12338.0,12341.5,12376.3,11764.2,11810.5,11896.8,11831.2,94626.9,11791.0,11840.0,11863.6,11829.7,12357.2,12342.3,12445.5,12437.2,99100.1,12394.8,12459.0,12396.4,12284.7
2025-01-20 16:41:03,0.0,0.0,0.0,0.0,0.1,10557.9,0.1,10158.9,0.7,10443.1,0.1,10539.2,10195.6,0.1,0.2,10142.1,10584.3,0.2,10544.3,10577.9,0.2,0.1,0.1,10173.2,0.1,10562.9,10438.2,0.1,0.0,0.0,10489.5,0.2,0.1,0.1,10574.9,10174.8,10544.0,0.2,0.2,10589.9,10173.5,0.1,0.2,10564.0,10166.3,0.2,10554.1,10153.5,10495.3,0.1,0.1,10474.9,0.2,0.1,2.1,84536.3,81338.0,1.0,1.0,84032.3,10498.6,10502.3,10531.4,10469.2,84052.8,10507.3,10511.4,10512.8,10519.7,10054.4,10037.8,10122.3,10167.2,80732.8,10093.4,10107.2,10084.2,10066.2,10622.0,10678.5,10657.1,10634.6,85201.2,10625.0,10625.3,10680.1,10661.6
